tar_x(m),tar_y(m),tar_th(deg),vel_x(m/s),vel_y(m/s),cog_x(m),cog_y(m),L(0)R(1),STATE(0-2),ZMP_x(m),ZMP_y(m),ZMP_th(deg),ax0,ax1,ax2,ax3,ax4,ax5,ay0,ay1,ay2,ay3,ay4,ay5
0.3,0,12,-0.24,0.24,0.012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.24,0.24,0.018,0,1,1,0.067083,-0.0399983,0.15708,0.0156629,-0.224262,1.39212,-3.24454,5.22209,-2.63869,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.24,0.24,0.024,0,1,1,0.067083,-0.0399983,0.15708,0.0216674,-0.223902,1.2845,-2.85379,4.56542,-2.17386,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.24,0.24,0.03,0,1,1,0.067083,-0.0399983,0.15708,0.0276719,-0.223541,1.17688,-2.46305,3.90874,-1.70904,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.24,0.24,0.036,0,1,1,0.067083,-0.0399983,0.15708,0.0336765,-0.22318,1.06927,-2.0723,3.25207,-1.24421,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.24,0.24,0.042,0,1,1,0.067083,-0.0399983,0.15708,0.039681,-0.222819,0.96165,-1.68156,2.59539,-0.779387,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.24,0.24,0.048,0,1,1,0.067083,-0.0399983,0.15708,0.0456855,-0.222459,0.854034,-1.29081,1.93872,-0.314561,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.24,0.24,0.054,0,1,1,0.067083,-0.0399983,0.15708,0.05169,-0.222098,0.746417,-0.900066,1.28204,0.150265,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.24,0.24,0.06,0,1,1,0.067083,-0.0399983,0.15708,0.0576945,-0.221737,0.638801,-0.509321,0.62537,0.615091,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,12,-0.2,0.24,-0.06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.054,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.042,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.036,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,-0.006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,0.006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.2,0.24,0.012,0,1,1,0.067083,-0.0399983,0.15708,0.0100517,-0.186592,1.26813,-2.98743,4.88756,-2.42985,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.2,0.24,0.018,0,1,1,0.067083,-0.0399983,0.15708,0.0160562,-0.186231,1.16051,-2.59669,4.23088,-1.96503,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.2,0.24,0.024,0,1,1,0.067083,-0.0399983,0.15708,0.0220608,-0.18587,1.0529,-2.20594,3.57421,-1.5002,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.2,0.24,0.03,0,1,1,0.067083,-0.0399983,0.15708,0.0280653,-0.18551,0.945282,-1.8152,2.91753,-1.03538,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.2,0.24,0.036,0,1,1,0.067083,-0.0399983,0.15708,0.0340698,-0.185149,0.837666,-1.42445,2.26086,-0.57055,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.2,0.24,0.042,0,1,1,0.067083,-0.0399983,0.15708,0.0400743,-0.184788,0.73005,-1.03371,1.60418,-0.105724,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.2,0.24,0.048,0,1,1,0.067083,-0.0399983,0.15708,0.0460788,-0.184427,0.622433,-0.642961,0.947507,0.359102,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.2,0.24,0.054,0,1,1,0.067083,-0.0399983,0.15708,0.0520833,-0.184067,0.514817,-0.252215,0.290832,0.823928,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
0.3,0,12,-0.2,0.24,0.06,0,1,1,0.067083,-0.0399983,0.15708,0.0580878,-0.183706,0.407201,0.13853,-0.365842,1.28875,0.00231224,0.222148,-0.8423,1.20397,-1.82763,0.182523
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,12,-0.16,0.24,-0.06,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.054,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.042,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.036,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.03,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.012,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,12,-0.16,0.24,-0.006,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
