tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.39 0 45.0 0 0 0 0 0 0 0 -0.05 1.08121e-06 0.000355139 0.0395943 -0.0624256 0.145479 0.011104 -4.99955e-06 -0.00149078 -0.17246 0.284321 -0.673598 0.0157279
0.42 0 -45.0 0 0 0 0 0 0 0 -0.05 1.04784e-06 0.000343663 0.0383065 -0.0600943 0.139516 0.0121482 -5.03023e-06 -0.00150115 -0.173621 0.286084 -0.678281 0.0156788
0.42 0 -40.0 0 0 0 0 0 0 0 -0.05 1.0499e-06 0.000344372 0.038386 -0.060236 0.139884 0.0120867 -5.02865e-06 -0.00150063 -0.173562 0.286 -0.678066 0.0157055
0.42 0 -35.0 0 0 0 0 0 0 0 -0.05 1.05193e-06 0.000345072 0.0384646 -0.0603765 0.140248 0.0120249 -5.02706e-06 -0.0015001 -0.173503 0.285916 -0.677846 0.0157293
0.42 0 -30.0 0 0 0 0 0 0 0 -0.05 1.05393e-06 0.000345764 0.0385423 -0.0605156 0.140608 0.0119632 -5.02546e-06 -0.00149956 -0.173443 0.285829 -0.677619 0.0157501
0.42 0 -25.0 0 0 0 0 0 0 0 -0.05 1.05592e-06 0.000346448 0.038619 -0.0606534 0.140965 0.0119014 -5.02384e-06 -0.00149902 -0.173382 0.28574 -0.677388 0.0157681
0.42 0 -20.0 0 0 0 0 0 0 0 -0.05 1.05788e-06 0.000347123 0.0386948 -0.0607898 0.141317 0.0118399 -5.0222e-06 -0.00149847 -0.173321 0.28565 -0.67715 0.015783
0.42 0 -15.0 0 0 0 0 0 0 0 -0.05 1.05981e-06 0.00034779 0.0387697 -0.0609248 0.141665 0.0117786 -5.02054e-06 -0.00149791 -0.173259 0.285557 -0.676907 0.0157951
0.42 0 -10.0 0 0 0 0 0 0 0 -0.05 1.06173e-06 0.000348449 0.0388437 -0.0610584 0.142009 0.0117177 -5.01887e-06 -0.00149735 -0.173196 0.285463 -0.676659 0.0158044
0.42 0 -5.0 0 0 0 0 0 0 0 -0.05 1.06362e-06 0.0003491 0.0389167 -0.0611905 0.142349 0.0116573 -5.01718e-06 -0.00149678 -0.173132 0.285368 -0.676405 0.0158108
0.42 0 0.0 0 0 0 0 0 0 0 -0.05 1.06548e-06 0.000349742 0.0389887 -0.0613211 0.142684 0.0115976 -5.01548e-06 -0.00149621 -0.173068 0.28527 -0.676146 0.0158144
0.42 0 5.0 0 0 0 0 0 0 0 -0.05 1.06732e-06 0.000350375 0.0390599 -0.0614502 0.143014 0.0115385 -5.01377e-06 -0.00149563 -0.173003 0.285171 -0.675882 0.0158152
0.42 0 10.0 0 0 0 0 0 0 0 -0.05 1.06914e-06 0.000351001 0.03913 -0.0615778 0.14334 0.0114803 -5.01204e-06 -0.00149504 -0.172937 0.28507 -0.675613 0.0158133
0.42 0 15.0 0 0 0 0 0 0 0 -0.05 1.07093e-06 0.000351617 0.0391992 -0.0617038 0.143661 0.011423 -5.01029e-06 -0.00149445 -0.172871 0.284968 -0.675339 0.0158087
0.42 0 20.0 0 0 0 0 0 0 0 -0.05 1.0727e-06 0.000352226 0.0392675 -0.0618282 0.143977 0.0113667 -5.00853e-06 -0.00149385 -0.172804 0.284864 -0.67506 0.0158015
0.42 0 25.0 0 0 0 0 0 0 0 -0.05 1.07445e-06 0.000352825 0.0393348 -0.061951 0.144288 0.0113115 -5.00676e-06 -0.00149325 -0.172736 0.284758 -0.674777 0.0157917
0.42 0 30.0 0 0 0 0 0 0 0 -0.05 1.07618e-06 0.000353417 0.0394011 -0.0620721 0.144593 0.0112576 -5.00498e-06 -0.00149264 -0.172668 0.284651 -0.674489 0.0157794
0.42 0 35.0 0 0 0 0 0 0 0 -0.05 1.07788e-06 0.000353999 0.0394664 -0.0621917 0.144894 0.011205 -5.00318e-06 -0.00149202 -0.172599 0.284543 -0.674196 0.0157646
0.42 0 40.0 0 0 0 0 0 0 0 -0.05 1.07955e-06 0.000354574 0.0395308 -0.0623095 0.145189 0.0111537 -5.00137e-06 -0.00149141 -0.17253 0.284433 -0.673899 0.0157474
0.42 0 45.0 0 0 0 0 0 0 0 -0.05 1.08121e-06 0.000355139 0.0395943 -0.0624256 0.145479 0.011104 -4.99955e-06 -0.00149078 -0.17246 0.284321 -0.673598 0.0157279
0.45 0 -45.0 0 0 0 0 0 0 0 -0.05 1.05015e-06 0.00034446 0.0383959 -0.0602536 0.13993 0.012079 -5.02846e-06 -0.00150056 -0.173555 0.28599 -0.678039 0.0157087
0.45 0 -40.0 0 0 0 0 0 0 0 -0.05 1.05193e-06 0.000345072 0.0384646 -0.0603765 0.140248 0.0120249 -5.02706e-06 -0.0015001 -0.173503 0.285916 -0.677846 0.0157293
0.45 0 -35.0 0 0 0 0 0 0 0 -0.05 1.05368e-06 0.000345678 0.0385326 -0.0604983 0.140564 0.0119709 -5.02566e-06 -0.00149963 -0.173451 0.28584 -0.677648 0.0157477
0.45 0 -30.0 0 0 0 0 0 0 0 -0.05 1.05542e-06 0.000346277 0.0385999 -0.0606191 0.140876 0.0119168 -5.02424e-06 -0.00149915 -0.173398 0.285762 -0.677446 0.0157638
0.45 0 -25.0 0 0 0 0 0 0 0 -0.05 1.05715e-06 0.000346871 0.0386665 -0.0607388 0.141186 0.0118629 -5.02281e-06 -0.00149868 -0.173344 0.285684 -0.67724 0.0157778
0.45 0 -20.0 0 0 0 0 0 0 0 -0.05 1.05885e-06 0.000347458 0.0387324 -0.0608575 0.141492 0.0118092 -5.02137e-06 -0.00149819 -0.17329 0.285604 -0.677029 0.0157895
0.45 0 -15.0 0 0 0 0 0 0 0 -0.05 1.06053e-06 0.000348038 0.0387976 -0.0609751 0.141795 0.0117557 -5.01992e-06 -0.0014977 -0.173235 0.285522 -0.676815 0.0157989
0.45 0 -10.0 0 0 0 0 0 0 0 -0.05 1.0622e-06 0.000348613 0.038862 -0.0610915 0.142095 0.0117026 -5.01845e-06 -0.00149721 -0.17318 0.28544 -0.676596 0.0158062
0.45 0 -5.0 0 0 0 0 0 0 0 -0.05 1.06385e-06 0.00034918 0.0389257 -0.0612069 0.142391 0.0116498 -5.01697e-06 -0.00149671 -0.173124 0.285356 -0.676373 0.0158114
0.45 0 0.0 0 0 0 0 0 0 0 -0.05 1.06548e-06 0.000349742 0.0389887 -0.0613211 0.142684 0.0115976 -5.01548e-06 -0.00149621 -0.173068 0.28527 -0.676146 0.0158144
0.45 0 5.0 0 0 0 0 0 0 0 -0.05 1.06709e-06 0.000350297 0.039051 -0.0614341 0.142973 0.0115459 -5.01398e-06 -0.0014957 -0.173011 0.285184 -0.675915 0.0158152
0.45 0 10.0 0 0 0 0 0 0 0 -0.05 1.06869e-06 0.000350845 0.0391126 -0.061546 0.143259 0.0114948 -5.01247e-06 -0.00149519 -0.172954 0.285096 -0.675681 0.015814
0.45 0 15.0 0 0 0 0 0 0 0 -0.05 1.07026e-06 0.000351387 0.0391734 -0.0616567 0.143541 0.0114444 -5.01095e-06 -0.00149467 -0.172896 0.285006 -0.675442 0.0158107
0.45 0 20.0 0 0 0 0 0 0 0 -0.05 1.07182e-06 0.000351923 0.0392335 -0.0617662 0.143819 0.0113947 -5.00941e-06 -0.00149415 -0.172837 0.284916 -0.6752 0.0158054
0.45 0 25.0 0 0 0 0 0 0 0 -0.05 1.07336e-06 0.000352452 0.0392928 -0.0618744 0.144094 0.0113459 -5.00787e-06 -0.00149362 -0.172779 0.284825 -0.674954 0.0157981
0.45 0 30.0 0 0 0 0 0 0 0 -0.05 1.07489e-06 0.000352974 0.0393514 -0.0619814 0.144365 0.0112979 -5.00632e-06 -0.00149309 -0.172719 0.284732 -0.674705 0.0157888
0.45 0 35.0 0 0 0 0 0 0 0 -0.05 1.07639e-06 0.00035349 0.0394093 -0.0620872 0.144631 0.0112509 -5.00475e-06 -0.00149256 -0.172659 0.284638 -0.674452 0.0157777
0.45 0 40.0 0 0 0 0 0 0 0 -0.05 1.07788e-06 0.000353999 0.0394664 -0.0621917 0.144894 0.011205 -5.00318e-06 -0.00149202 -0.172599 0.284543 -0.674196 0.0157646
0.45 0 45.0 0 0 0 0 0 0 0 -0.05 1.07935e-06 0.000354502 0.0395228 -0.0622949 0.145153 0.0111601 -5.0016e-06 -0.00149148 -0.172539 0.284447 -0.673937 0.0157497
0.48 0 -45.0 0 0 0 0 0 0 0 -0.05 1.05015e-06 0.00034446 0.0383959 -0.0602536 0.13993 0.012079 -5.02846e-06 -0.00150056 -0.173555 0.28599 -0.678039 0.0157087
0.48 0 -40.0 0 0 0 0 0 0 0 -0.05 1.05193e-06 0.000345072 0.0384646 -0.0603765 0.140248 0.0120249 -5.02706e-06 -0.0015001 -0.173503 0.285916 -0.677846 0.0157293
0.48 0 -35.0 0 0 0 0 0 0 0 -0.05 1.05368e-06 0.000345678 0.0385326 -0.0604983 0.140564 0.0119709 -5.02566e-06 -0.00149963 -0.173451 0.28584 -0.677648 0.0157477
0.48 0 -30.0 0 0 0 0 0 0 0 -0.05 1.05542e-06 0.000346277 0.0385999 -0.0606191 0.140876 0.0119168 -5.02424e-06 -0.00149915 -0.173398 0.285762 -0.677446 0.0157638
0.48 0 -25.0 0 0 0 0 0 0 0 -0.05 1.05715e-06 0.000346871 0.0386665 -0.0607388 0.141186 0.0118629 -5.02281e-06 -0.00149868 -0.173344 0.285684 -0.67724 0.0157778
0.48 0 -20.0 0 0 0 0 0 0 0 -0.05 1.05885e-06 0.000347458 0.0387324 -0.0608575 0.141492 0.0118092 -5.02137e-06 -0.00149819 -0.17329 0.285604 -0.677029 0.0157895
0.48 0 -15.0 0 0 0 0 0 0 0 -0.05 1.06053e-06 0.000348038 0.0387976 -0.0609751 0.141795 0.0117557 -5.01992e-06 -0.0014977 -0.173235 0.285522 -0.676815 0.0157989
0.48 0 -10.0 0 0 0 0 0 0 0 -0.05 1.0622e-06 0.000348613 0.038862 -0.0610915 0.142095 0.0117026 -5.01845e-06 -0.00149721 -0.17318 0.28544 -0.676596 0.0158062
0.48 0 -5.0 0 0 0 0 0 0 0 -0.05 1.06385e-06 0.00034918 0.0389257 -0.0612069 0.142391 0.0116498 -5.01697e-06 -0.00149671 -0.173124 0.285356 -0.676373 0.0158114
0.48 0 0.0 0 0 0 0 0 0 0 -0.05 1.06548e-06 0.000349742 0.0389887 -0.0613211 0.142684 0.0115976 -5.01548e-06 -0.00149621 -0.173068 0.28527 -0.676146 0.0158144
0.48 0 5.0 0 0 0 0 0 0 0 -0.05 1.06709e-06 0.000350297 0.039051 -0.0614341 0.142973 0.0115459 -5.01398e-06 -0.0014957 -0.173011 0.285184 -0.675915 0.0158152
