time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.4 0.147085 0.147048 0.145338 0.0997169 0.0997179 0.0544626 0.111622 0.23755 -0.0621614 -1.6446
1.41 0.147085 0.147049 0.146452 0.0997169 0.0997268 0.0567573 0.111203 0.221521 -0.0216686 -1.56117
1.42 0.147085 0.147048 0.147563 0.0997169 0.0997251 0.0588957 0.111188 0.206298 0.0187507 -1.48338
1.43 0.147085 0.147047 0.148677 0.0997169 0.0997226 0.0608857 0.111578 0.191826 0.0592389 -1.41098
1.44 0.147085 0.147046 0.149796 0.0997169 0.0997201 0.0627346 0.112374 0.178053 0.0999428 -1.34372
1.45 0.147085 0.147045 0.150926 0.0997169 0.0997178 0.064449 0.113579 0.164928 0.141011 -1.28136
1.46 0.147085 0.147045 0.152069 0.0997169 0.0997157 0.0660351 0.115197 0.152403 0.18262 -1.22365
1.47 0.147085 0.147043 0.153231 0.0997169 0.0997136 0.0674989 0.117234 0.140432 0.224896 -1.1704
1.48 0.147085 0.147041 0.154415 0.0997169 0.0997117 0.0688455 0.119699 0.128973 0.267989 -1.12141
1.49 0.147085 0.147039 0.155626 0.0997169 0.09971 0.0700799 0.122599 0.117984 0.312055 -1.0765
1.5 0.147085 0.147038 0.156869 0.0997169 0.0997084 0.0712066 0.125946 0.107424 0.357257 -1.03552
1.51 0.147085 0.147036 0.158147 0.0997169 0.099707 0.0722297 0.129751 0.0972545 0.403757 -0.998299
1.52 0.147085 0.147034 0.159465 0.0997169 0.0997058 0.0731528 0.134028 0.0874394 0.451726 -0.964716
1.53 0.147085 0.147032 0.160829 0.0997169 0.0997047 0.0739795 0.138793 0.0779426 0.501338 -0.934646
1.54 0.147085 0.147031 0.162243 0.0997169 0.0997037 0.0747126 0.144064 0.0687295 0.552774 -0.907978
1.55 0.147085 0.147029 0.163712 0.0997169 0.0997029 0.0753549 0.149859 0.0597665 0.60622 -0.884616
1.56 0.147085 0.147027 0.165242 0.0997169 0.0997021 0.0759087 0.156199 0.051021 0.661873 -0.864474
1.57 0.147085 0.147025 0.166838 0.0997169 0.0997016 0.076376 0.163109 0.0424613 0.719934 -0.847479
1.58 0.147085 0.147023 0.168506 0.0997169 0.0997011 0.0767584 0.170611 0.034056 0.780615 -0.83357
1.59 0.147085 0.147021 0.170252 0.0997169 0.0997007 0.0770575 0.178735 0.0257747 0.844137 -0.822696
1.6 0.147085 0.147019 0.172083 0.0997169 0.0997005 0.0772742 0.187509 0.0175871 0.910732 -0.814817
1.61 0.147085 0.147017 0.174005 0.0997169 0.0997004 0.0774095 0.196966 0.00946353 0.980641 -0.809904
1.62 0.147085 0.147015 0.176025 0.0997169 0.0997004 0.0774636 0.20714 0.00137431 1.05412 -0.80794
1.63 0.147085 0.147012 0.17815 0.0997169 0.0997005 0.077437 0.218068 -0.00670997 1.13143 -0.808917
1.64 0.147085 0.14701 0.180389 0.0997169 0.0997007 0.0773293 0.229789 -0.0148187 1.21286 -0.812837
1.65 0.147085 0.147007 0.182749 0.0997169 0.099701 0.0771404 0.242347 -0.0229814 1.29867 -0.819699
1.66 0.147085 0.147005 0.185238 0.0997169 0.0997009 0.0768694 0.255785 -0.0312268 1.38888 -0.829382
1.67 0.147085 0.147012 0.187867 0.0997169 0.0996965 0.0765155 0.270134 -0.0395764 1.481 -0.840535
1.68 0.147085 0.147106 0.190644 0.0997169 0.0996495 0.0760777 0.285284 -0.0479796 1.54889 -0.840102
1.69 0.147085 0.148014 0.193571 0.0997169 0.0991998 0.0755582 0.299739 -0.0557015 1.34228 -0.704281
1.7 0.147085 0.156627 0.196588 0.0997169 0.0949421 0.07499 0.298914 -0.0555344 -1.50747 0.7377
1.71 0.247715 0.238078 0.199498 0.049983 0.0546863 0.0744738 0.282803 -0.0474777 -1.71467 0.873643
1.72 0.247715 0.246691 0.202241 0.049983 0.0504286 0.0740427 0.265989 -0.0387379 -1.648 0.874318
1.73 0.247715 0.247599 0.20482 0.049983 0.0499789 0.0736989 0.249961 -0.0300486 -1.55769 0.863531
1.74 0.247715 0.247692 0.207244 0.049983 0.049932 0.0734414 0.234823 -0.0214593 -1.46991 0.854337
1.75 0.247715 0.2477 0.20952 0.049983 0.0499276 0.0732694 0.220538 -0.0129472 -1.38715 0.84809
1.76 0.247715 0.247698 0.211657 0.049983 0.0499275 0.0731823 0.207055 -0.00448217 -1.30941 0.844912
1.77 0.247715 0.247696 0.213663 0.049983 0.0499279 0.0731797 0.194326 0.00396643 -1.23644 0.844808
1.78 0.247715 0.247694 0.215546 0.049983 0.0499281 0.0732617 0.182304 0.0124294 -1.16796 0.847779
1.79 0.247715 0.247692 0.217312 0.049983 0.0499283 0.0734285 0.170945 0.0209374 -1.10374 0.853836
1.8 0.247715 0.24769 0.218967 0.049983 0.0499284 0.0736807 0.160209 0.0295217 -1.04355 0.863022
1.81 0.247715 0.247688 0.220518 0.049983 0.0499278 0.0740193 0.150055 0.0382136 -0.987169 0.87535
1.82 0.247715 0.247687 0.22197 0.049983 0.0499271 0.0744454 0.140447 0.0470447 -0.934378 0.890864
