time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.96 0 -1.23179e-06 -0.000104246 0 5.19054e-05 0.000228202 0.000624923 -0.00122835 -0.00374542 0.00651572
0.97 0 -1.16119e-06 -9.81806e-05 0 4.887e-05 0.000216239 0.000588559 -0.00116485 -0.00352746 0.00618489
0.98 0 -1.09463e-06 -9.2468e-05 0 4.60122e-05 0.000204894 0.000554311 -0.00110457 -0.00332218 0.00587047
0.99 0 -1.03189e-06 -8.70879e-05 0 4.33215e-05 0.000194137 0.000522018 -0.00104735 -0.00313632 0.00557309
1 0 -7.67085e-07 -8.20216e-05 0 4.07492e-05 0.000183937 0.000491528 -0.000993033 -0.00296166 0.0052911
1.01 0 -5.07931e-07 -7.72516e-05 0 3.83109e-05 0.000174267 0.000462736 -0.000941459 -0.00279685 0.00502361
1.02 0 -2.74126e-07 -7.27615e-05 0 3.60027e-05 0.0001651 0.000435545 -0.000892492 -0.00264128 0.00476987
1.03 0 -6.56514e-08 -6.85357e-05 0 3.38187e-05 0.000156409 0.000409866 -0.000845997 -0.00249447 0.00452917
1.04 0 1.19435e-07 -6.45594e-05 0 3.17531e-05 0.000148172 0.000385614 -0.000801847 -0.00235595 0.00430083
1.05 0 2.83131e-07 -6.08189e-05 0 2.98005e-05 0.000140365 0.000362708 -0.000759921 -0.00222528 0.0040842
1.06 0 4.273e-07 -5.7301e-05 0 2.79556e-05 0.000132966 0.000341072 -0.000720107 -0.00210205 0.00387869
1.07 0 5.53664e-07 -5.39935e-05 0 2.62135e-05 0.000125956 0.000320632 -0.000682295 -0.00198588 0.00368371
1.08 0 6.63809e-07 -5.08846e-05 0 2.45695e-05 0.000119314 0.000301321 -0.000646383 -0.00187639 0.00349872
1.09 0 7.59198e-07 -4.79635e-05 0 2.30191e-05 0.000113022 0.000283072 -0.000612273 -0.00177324 0.0033232
1.1 0 8.41179e-07 -4.52199e-05 0 2.15581e-05 0.000107063 0.000265826 -0.000579874 -0.00167609 0.00315666
1.11 0 9.10991e-07 -4.26439e-05 0 2.01825e-05 0.000101419 0.000249522 -0.000549098 -0.00158463 0.00299862
1.12 0 9.69774e-07 -4.02265e-05 0 1.88885e-05 9.60759e-05 0.000234106 -0.000519861 -0.00149857 0.00284865
1.13 0 1.01858e-06 -3.7959e-05 0 1.76726e-05 9.10173e-05 0.000219525 -0.000492086 -0.00141763 0.00270632
1.14 0 1.05837e-06 -3.58333e-05 0 1.65313e-05 8.62295e-05 0.000205729 -0.000465698 -0.00134155 0.00257124
1.15 0 1.09003e-06 -3.38419e-05 0 1.54614e-05 8.1699e-05 0.000192671 -0.000440627 -0.00127008 0.00244306
