time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.36 0.193143 0.192435 0.190431 -0.00881418 0.00224494 0.0537261 0.0612443 0.312098 0.131424 -1.55303
1.37 0.186198 0.186814 0.191051 0.107598 0.0964699 0.0567652 0.0627791 0.29531 0.175537 -1.80465
1.38 0.186198 0.18622 0.191688 0.107598 0.106434 0.0596292 0.0646616 0.277593 0.20096 -1.73877
1.39 0.186198 0.186157 0.192345 0.107598 0.107485 0.0623197 0.0667917 0.260674 0.225071 -1.64495
1.4 0.186198 0.18615 0.193025 0.107598 0.107594 0.0648458 0.069166 0.244682 0.249785 -1.55349
1.41 0.186198 0.18615 0.193729 0.107598 0.107602 0.0672163 0.0717919 0.229578 0.275388 -1.4673
1.42 0.186198 0.18615 0.194461 0.107598 0.107601 0.0694401 0.0746788 0.215309 0.301991 -1.38641
1.43 0.186198 0.18615 0.195224 0.107598 0.107598 0.0715251 0.0778372 0.201824 0.329694 -1.31057
1.44 0.186198 0.186149 0.196019 0.107598 0.107596 0.073479 0.0812787 0.189074 0.358598 -1.2395
1.45 0.186198 0.186149 0.19685 0.107598 0.107594 0.0753089 0.0850157 0.177012 0.388808 -1.17293
1.46 0.186198 0.186149 0.19772 0.107598 0.107592 0.0770214 0.089062 0.165594 0.420447 -1.11064
1.47 0.186198 0.186148 0.198632 0.107598 0.10759 0.0786228 0.0934323 0.154779 0.453618 -1.0524
1.48 0.186198 0.186148 0.19959 0.107598 0.107588 0.0801189 0.0981426 0.144527 0.48844 -0.997981
1.49 0.186198 0.186147 0.200597 0.107598 0.107586 0.0815151 0.10321 0.134801 0.52504 -0.947199
1.5 0.186198 0.186146 0.201656 0.107598 0.107585 0.0828165 0.108653 0.125566 0.563551 -0.899864
1.51 0.186198 0.186145 0.202771 0.107598 0.107583 0.0840279 0.114491 0.116787 0.604114 -0.855806
1.52 0.186198 0.186144 0.203947 0.107598 0.107582 0.0851537 0.120746 0.108434 0.646875 -0.814862
1.53 0.186198 0.186143 0.205187 0.107598 0.107581 0.0861979 0.127441 0.100475 0.691991 -0.776885
1.54 0.186198 0.186142 0.206497 0.107598 0.10758 0.0871644 0.134599 0.0928822 0.739626 -0.741737
1.55 0.186198 0.18614 0.207881 0.107598 0.107579 0.0880567 0.142247 0.085627 0.789953 -0.709288
1.56 0.186198 0.186139 0.209344 0.107598 0.107578 0.088878 0.150412 0.0786835 0.843156 -0.679422
1.57 0.186198 0.186138 0.210891 0.107598 0.107578 0.0896313 0.159125 0.0720262 0.899428 -0.652028
1.58 0.186198 0.186136 0.212528 0.107598 0.107577 0.0903194 0.168417 0.0656311 0.958974 -0.627009
1.59 0.186198 0.186134 0.214261 0.107598 0.107577 0.0909447 0.178322 0.0594747 1.02201 -0.604271
1.6 0.186198 0.186133 0.216097 0.107598 0.107576 0.0915096 0.188876 0.0535346 1.08877 -0.583734
1.61 0.186198 0.186131 0.218041 0.107598 0.107576 0.0920161 0.200117 0.0477893 1.15949 -0.565321
1.62 0.186198 0.186129 0.220102 0.107598 0.107575 0.092466 0.212087 0.0422179 1.23443 -0.548967
1.63 0.186198 0.186126 0.222285 0.107598 0.107575 0.092861 0.224828 0.0368 1.31387 -0.534611
1.64 0.186198 0.186124 0.224601 0.107598 0.107575 0.0932024 0.238388 0.031516 1.39808 -0.5222
1.65 0.186198 0.186121 0.227056 0.107598 0.107575 0.0934917 0.252815 0.0263466 1.48735 -0.51168
1.66 0.186198 0.18612 0.22966 0.107598 0.107575 0.0937297 0.26816 0.0212735 1.58165 -0.502936
1.67 0.186198 0.186128 0.232423 0.107598 0.107572 0.0939174 0.284459 0.0162828 1.67818 -0.495194
1.68 0.186198 0.186234 0.235352 0.107598 0.107547 0.0940557 0.301587 0.0113998 1.74738 -0.481412
1.69 0.186198 0.187259 0.238451 0.107598 0.107306 0.0941471 0.317859 0.00701648 1.50688 -0.395253
1.7 0.186198 0.196978 0.241652 0.107598 0.105026 0.0942106 0.316814 0.00699124 -1.71583 0.390204
1.71 0.299736 0.288876 0.24473 0.0809686 0.083471 0.0943014 0.298449 0.011324 -1.95709 0.476344
1.72 0.299736 0.298595 0.247618 0.0809686 0.081191 0.0944387 0.279217 0.0161561 -1.88941 0.490089
1.73 0.299736 0.29962 0.250317 0.0809686 0.08095 0.0946249 0.260794 0.0210955 -1.79517 0.497776
1.74 0.299736 0.299725 0.252837 0.0809686 0.0809246 0.0948609 0.243298 0.0261166 -1.70394 0.506445
1.75 0.299736 0.299734 0.255186 0.0809686 0.080922 0.0951475 0.226686 0.0312331 -1.61853 0.51687
1.76 0.299736 0.299733 0.257373 0.0809686 0.0809218 0.0954859 0.210898 0.0364633 -1.53897 0.529167
1.77 0.299736 0.29973 0.259406 0.0809686 0.0809217 0.0958772 0.195879 0.0418261 -1.46502 0.54339
1.78 0.299736 0.299728 0.261293 0.0809686 0.0809216 0.096323 0.181571 0.047341 -1.39639 0.55959
1.79 0.299736 0.299726 0.26304 0.0809686 0.0809214 0.0968246 0.167925 0.0530281 -1.33285 0.577828
1.8 0.299736 0.299724 0.264654 0.0809686 0.0809211 0.0973842 0.15489 0.0589081 -1.27416 0.598168
1.81 0.299736 0.299722 0.26614 0.0809686 0.0809208 0.0980035 0.142419 0.0650024 -1.22011 0.620686
1.82 0.299736 0.299721 0.267504 0.0809686 0.0809204 0.098685 0.130466 0.0713331 -1.1705 0.645463
1.83 0.299736 0.299719 0.268751 0.0809686 0.0809199 0.099431 0.118987 0.0779234 -1.12515 0.67259
1.84 0.299736 0.299718 0.269885 0.0809686 0.0809194 0.100244 0.107942 0.0847971 -1.0839 0.702165
1.85 0.299736 0.299717 0.270911 0.0809686 0.0809188 0.101128 0.0972896 0.0919794 -1.04659 0.734295
1.86 0.299736 0.299716 0.271832 0.0809686 0.0809181 0.102085 0.0869912 0.0994964 -1.0131 0.769099
1.87 0.299736 0.299715 0.272652 0.0809686 0.0809172 0.103119 0.0770093 0.107375 -0.983285 0.806702
1.88 0.299736 0.299715 0.273373 0.0809686 0.0809163 0.104234 0.0673076 0.115645 -0.957054 0.847241
1.89 0.299736 0.299714 0.273999 0.0809686 0.0809153 0.105433 0.0578508 0.124336 -0.934307 0.890865
1.9 0.299736 0.299713 0.274531 0.0809686 0.0809142 0.106722 0.0486045 0.133479 -0.91496 0.937731
1.91 0.299736 0.299713 0.274971 0.0809686 0.080913 0.108105 0.0395349 0.143107 -0.898944 0.988011
1.92 0.299736 0.299713 0.275322 0.0809686 0.0809117 0.109586 0.0306092 0.153257 -0.8862 1.04189
1.93 0.299736 0.299713 0.275584 0.0809686 0.0809102 0.111172 0.0217948 0.163964 -0.876682 1.09956
1.94 0.299736 0.299713 0.275758 0.0809686 0.0809086 0.112867 0.0130596 0.175268 -0.870355 1.16123
1.95 0.299736 0.299713 0.275845 0.0809686 0.0809069 0.114679 0.00437188 0.18721 -0.867196 1.22713
1.96 0.299736 0.299713 0.275846 0.0809686 0.080905 0.116614 -0.00430007 0.199833 -0.867194 1.29749
1.97 0.299736 0.299713 0.275759 0.0809686 0.080903 0.118678 -0.0129878 0.213183 -0.870348 1.37258
1.98 0.299736 0.299714 0.275586 0.0809686 0.0809008 0.12088 -0.0217229 0.227309 -0.876669 1.45266
1.99 0.299736 0.299714 0.275324 0.0809686 0.0808985 0.123227 -0.030537 0.242263 -0.886163 1.53799
2 0.299736 0.299714 0.274975 0.0809686 0.080897 0.125728 -0.0394614 0.258096 -0.898712 1.62858
2.01 0.299736 0.29971 0.274535 0.0809686 0.0809048 0.128392 -0.0485196 0.274848 -0.912922 1.72184
2.02 0.299736 0.299661 0.274004 0.0809686 0.081002 0.131228 -0.0576603 0.29241 -0.915221 1.79059
2.03 0.299736 0.299193 0.273384 0.0809686 0.0819455 0.134238 -0.0661207 0.309237 -0.776852 1.57491
2.04 0.299736 0.294765 0.272709 0.0809686 0.0908918 0.13736 -0.0664053 0.310185 0.719912 -1.3854
2.05 0.248007 0.252895 0.272083 0.185487 0.17549 0.140389 -0.0585154 0.295256 0.858075 -1.60039
2.06 0.248007 0.248466 0.271541 0.185487 0.184436 0.143262 -0.0499482 0.279603 0.85536 -1.53026
2.07 0.248007 0.247999 0.271084 0.185487 0.18538 0.145983 -0.0414688 0.264777 0.840526 -1.43492
2.08 0.248007 0.24795 0.270711 0.185487 0.185477 0.148561 -0.0331305 0.250894 0.827141 -1.34155
2.09 0.248007 0.247945 0.270421 0.185487 0.185484 0.151004 -0.0249118 0.237923 0.816596 -1.25272
2.1 0.248007 0.247946 0.270212 0.185487 0.185483 0.153322 -0.0167838 0.225817 0.809006 -1.16841
2.11 0.248007 0.247946 0.270085 0.185487 0.185481 0.155523 -0.00871695 0.214533 0.80436 -1.08835
2.12 0.248007 0.247946 0.270038 0.185487 0.185478 0.157616 -0.000681941 0.20403 0.802641 -1.01226
2.13 0.248007 0.247947 0.270071 0.185487 0.185476 0.159607 0.00735049 0.19427 0.803845 -0.939847
2.14 0.248007 0.247947 0.270185 0.185487 0.185474 0.161503 0.0154096 0.185216 0.807974 -0.870857
2.15 0.248007 0.247947 0.27038 0.185487 0.185472 0.163313 0.0235247 0.176837 0.815045 -0.805038
2.16 0.248007 0.247947 0.270656 0.185487 0.18547 0.165042 0.0317253 0.169101 0.825083 -0.74215
2.17 0.248007 0.247947 0.271014 0.185487 0.185468 0.166697 0.0400414 0.16198 0.838124 -0.681963
2.18 0.248007 0.247947 0.271457 0.185487 0.185467 0.168284 0.0485031 0.155449 0.854216 -0.624258
2.19 0.248007 0.247946 0.271985 0.185487 0.185465 0.169808 0.0571412 0.149484 0.873418 -0.568826
2.2 0.248007 0.247946 0.272601 0.185487 0.185464 0.171275 0.0659873 0.144062 0.895799 -0.515465
2.21 0.248007 0.247946 0.273306 0.185487 0.185462 0.172691 0.0750735 0.139165 0.921442 -0.46398
2.22 0.248007 0.247945 0.274103 0.185487 0.185461 0.17406 0.0844329 0.134774 0.950438 -0.414183
2.23 0.248007 0.247944 0.274995 0.185487 0.18546 0.175388 0.0940996 0.130874 0.982894 -0.365895
2.24 0.248007 0.247943 0.275986 0.185487 0.185459 0.176679 0.104109 0.12745 1.01893 -0.318938
2.25 0.248007 0.247942 0.277079 0.185487 0.185458 0.177939 0.114497 0.124489 1.05867 -0.273142
2.26 0.248007 0.247941 0.278277 0.185487 0.185456 0.179171 0.125301 0.121982 1.10227 -0.228341
2.27 0.248007 0.24794 0.279586 0.185487 0.185455 0.18038 0.136562 0.119918 1.14988 -0.18437
2.28 0.248007 0.247938 0.28101 0.185487 0.185454 0.181571 0.14832 0.118291 1.20168 -0.14107
2.29 0.248007 0.247937 0.282554 0.185487 0.185453 0.182747 0.160618 0.117094 1.25785 -0.0982838
2.3 0.248007 0.247935 0.284225 0.185487 0.185452 0.183914 0.1735 0.116324 1.3186 -0.0558551
