time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
0.89 0.103618 0.102888 0.115734 0.0581549 0.0574536 0.028488 0.182593 0.000798846 0.465343 -1.05393
0.9 0.103618 0.102926 0.117584 0.0581549 0.0574953 0.0284432 0.187576 -0.00975576 0.531266 -1.05699
0.91 0.103618 0.102962 0.119488 0.0581549 0.0575346 0.0282927 0.193228 -0.0203598 0.599204 -1.06381
0.92 0.103618 0.102996 0.121451 0.0581549 0.0575719 0.0280357 0.199571 -0.0310509 0.669398 -1.07443
0.93 0.103618 0.103027 0.123482 0.0581549 0.0576071 0.0276713 0.206629 -0.0418675 0.742101 -1.08888
0.94 0.103618 0.103057 0.125586 0.0581549 0.0576404 0.0271978 0.214427 -0.052848 0.817572 -1.10723
0.95 0.103618 0.103084 0.127773 0.0581549 0.057672 0.0266136 0.222995 -0.0640318 0.896081 -1.12954
0.96 0.103618 0.10311 0.130049 0.0581549 0.0577018 0.0259164 0.232365 -0.075459 0.97791 -1.1559
0.97 0.103618 0.103134 0.132423 0.0581549 0.0577301 0.0251035 0.242571 -0.0871704 1.06332 -1.18638
0.98 0.103618 0.103157 0.134903 0.0581549 0.0577562 0.0241719 0.25365 -0.0992067 1.15237 -1.22088
0.99 0.103618 0.103187 0.137499 0.0581549 0.057774 0.0231182 0.265626 -0.111598 1.24292 -1.25738
1 0.103618 0.10329 0.140218 0.0581549 0.057725 0.021939 0.278402 -0.124264 1.31214 -1.27587
1.01 0.103618 0.104104 0.143065 0.0581549 0.0570546 0.0206357 0.290669 -0.136073 1.14131 -1.08581
1.02 0.103618 0.111653 0.145988 0.0581549 0.0505205 0.0192574 0.289675 -0.135926 -1.34009 1.11509
1.03 0.191583 0.182871 0.148814 -0.0184097 -0.0114331 0.0179571 0.275417 -0.123824 -1.51156 1.30533
1.04 0.191583 0.190417 0.151494 -0.0184097 -0.0179695 0.0167838 0.260641 -0.110861 -1.44363 1.28723
1.05 0.191583 0.191227 0.15403 -0.0184097 -0.0186445 0.0157389 0.246647 -0.0981688 -1.35502 1.2513
1.06 0.191583 0.191324 0.15643 -0.0184097 -0.0187004 0.0148193 0.233529 -0.0858244 -1.26857 1.21757
1.07 0.191583 0.191345 0.158703 -0.0184097 -0.0186918 0.0140214 0.221255 -0.0737963 -1.18641 1.18806
1.08 0.191583 0.191357 0.160858 -0.0184097 -0.0186774 0.0133424 0.20978 -0.0620417 -1.10851 1.16287
1.09 0.191583 0.191367 0.162901 -0.0184097 -0.0186632 0.0127798 0.199064 -0.0505176 -1.03462 1.14194
1.1 0.191583 0.191377 0.164841 -0.0184097 -0.0186498 0.0123314 0.189069 -0.039182 -0.964471 1.1252
1.11 0.191583 0.191387 0.166685 -0.0184097 -0.0186373 0.0119957 0.179757 -0.0279931 -0.897808 1.11257
1.12 0.191583 0.191395 0.168439 -0.0184097 -0.0186256 0.0117712 0.171096 -0.0169101 -0.83439 1.10402
1.13 0.191583 0.191404 0.170109 -0.0184097 -0.0186147 0.0116572 0.163055 -0.00589245 -0.773988 1.09951
1.14 0.191583 0.191411 0.171702 -0.0184097 -0.0186046 0.0116533 0.155603 0.00510025 -0.716384 1.09903
1.15 0.191583 0.191419 0.173223 -0.0184097 -0.0185952 0.0117593 0.148714 0.0161082 -0.661368 1.10256
1.16 0.191583 0.191426 0.174678 -0.0184097 -0.0185864 0.0119756 0.142363 0.0271716 -0.608743 1.11013
1.17 0.191583 0.191432 0.176072 -0.0184097 -0.0185783 0.0123031 0.136528 0.038331 -0.558316 1.12175
1.18 0.191583 0.191438 0.17741 -0.0184097 -0.0185708 0.0127427 0.131187 0.0496271 -0.509906 1.13747
1.19 0.191583 0.191444 0.178697 -0.0184097 -0.0185639 0.0132962 0.126321 0.0611013 -0.463337 1.15735
1.2 0.191583 0.19145 0.179938 -0.0184097 -0.0185576 0.0139655 0.121912 0.0727953 -0.418441 1.18146
1.21 0.191583 0.191455 0.181137 -0.0184097 -0.0185518 0.014753 0.117944 0.084752 -0.375055 1.20988
1.22 0.191583 0.19146 0.182298 -0.0184097 -0.0185465 0.0156615 0.114404 0.097015 -0.333022 1.24272
1.23 0.191583 0.191464 0.183426 -0.0184097 -0.0185417 0.0166944 0.111278 0.109629 -0.292189 1.28009
1.24 0.191583 0.191468 0.184525 -0.0184097 -0.0185374 0.0178554 0.108555 0.12264 -0.252409 1.32214
1.25 0.191583 0.191472 0.185599 -0.0184097 -0.0185336 0.0191487 0.106225 0.136096 -0.213537 1.369
1.26 0.191583 0.191476 0.186651 -0.0184097 -0.0185303 0.020579 0.10428 0.150045 -0.175433 1.42087
1.27 0.191583 0.191479 0.187686 -0.0184097 -0.0185274 0.0221515 0.102713 0.164539 -0.137957 1.47791
1.28 0.191583 0.191483 0.188707 -0.0184097 -0.018525 0.0238718 0.101519 0.17963 -0.100976 1.54034
1.29 0.191583 0.191486 0.189717 -0.0184097 -0.0185229 0.0257462 0.100692 0.195374 -0.0643536 1.60839
