time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
2.76 0.362953 0.362952 0.31506 0.205174 0.205144 0.1984 0.187355 0.105542 -1.74003 -0.24499
2.77 0.362953 0.362951 0.316848 0.205174 0.205143 0.199444 0.17028 0.103282 -1.675 -0.207033
2.78 0.362953 0.362949 0.318468 0.205174 0.205142 0.200467 0.153825 0.101398 -1.61607 -0.169828
2.79 0.362953 0.362947 0.319926 0.205174 0.205142 0.201473 0.137929 0.0998824 -1.56302 -0.133242
2.8 0.362953 0.362945 0.321228 0.205174 0.205141 0.202466 0.122536 0.0987304 -1.51566 -0.0971407
2.81 0.362953 0.362944 0.322378 0.205174 0.20514 0.203449 0.107589 0.0979378 -1.47382 -0.0613929
2.82 0.362953 0.362942 0.323381 0.205174 0.205139 0.204426 0.0930329 0.0975015 -1.43734 -0.0258685
2.83 0.362953 0.362941 0.32424 0.205174 0.205138 0.2054 0.0788157 0.0974199 -1.40609 0.00956184
2.84 0.362953 0.36294 0.324959 0.205174 0.205137 0.206376 0.0648854 0.0976929 -1.37997 0.045027
2.85 0.362953 0.362939 0.325539 0.205174 0.205136 0.207356 0.0511912 0.0983213 -1.35886 0.0806562
2.86 0.362953 0.362939 0.325983 0.205174 0.205136 0.208343 0.0376834 0.0993075 -1.3427 0.116579
2.87 0.362953 0.362938 0.326293 0.205174 0.205135 0.209343 0.0243127 0.100655 -1.33143 0.152926
2.88 0.362953 0.362938 0.32647 0.205174 0.205134 0.210358 0.0110305 0.102369 -1.32501 0.18983
2.89 0.362953 0.362938 0.326514 0.205174 0.205133 0.211391 -0.00221159 0.104455 -1.32341 0.227426
2.9 0.362953 0.362938 0.326425 0.205174 0.205132 0.212448 -0.0154618 0.106921 -1.32662 0.265849
2.91 0.362953 0.362938 0.326204 0.205174 0.205131 0.213531 -0.0287682 0.109777 -1.33467 0.30524
2.92 0.362953 0.362938 0.32585 0.205174 0.20513 0.214645 -0.0421794 0.113032 -1.34757 0.345742
2.93 0.362953 0.362939 0.32536 0.205174 0.205129 0.215793 -0.0557442 0.116698 -1.36538 0.387503
2.94 0.362953 0.362939 0.324734 0.205174 0.205128 0.21698 -0.0695119 0.120789 -1.38816 0.430675
2.95 0.362953 0.36294 0.323969 0.205174 0.205127 0.21821 -0.0835326 0.125319 -1.41599 0.475415
2.96 0.362953 0.362941 0.323062 0.205174 0.205126 0.219488 -0.0978575 0.130306 -1.44898 0.521886
2.97 0.362953 0.362942 0.322011 0.205174 0.205124 0.220818 -0.112539 0.135767 -1.48724 0.570257
2.98 0.362953 0.362944 0.32081 0.205174 0.205123 0.222205 -0.127629 0.141721 -1.53091 0.620704
2.99 0.362953 0.362945 0.319457 0.205174 0.205122 0.223654 -0.143185 0.148192 -1.58015 0.673408
3 0.362953 0.362947 0.317945 0.205174 0.20512 0.225171 -0.159261 0.155202 -1.63511 0.728543
3.01 0.362953 0.362948 0.316269 0.205174 0.205119 0.22676 -0.175915 0.162775 -1.6957 0.786133
3.02 0.362953 0.36294 0.314424 0.205174 0.205124 0.228428 -0.19319 0.170929 -1.75934 0.844716
