time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.55 0.16 0.159983 0.152458 0.05 0.050019 0.0258827 0.0453501 0.0196009 -0.273408 -0.876942
1.56 0.16 0.159983 0.152898 0.05 0.0500187 0.026035 0.042696 0.0108591 -0.257405 -0.871403
1.57 0.16 0.159982 0.153312 0.05 0.0500186 0.0261001 0.0401973 0.00215694 -0.242339 -0.869037
1.58 0.16 0.159982 0.153702 0.05 0.0500185 0.0260782 0.0378448 -0.00653741 -0.228155 -0.869834
1.59 0.16 0.159982 0.154069 0.05 0.0500185 0.0259692 0.03563 -0.0152556 -0.214801 -0.873798
1.6 0.16 0.159981 0.154415 0.05 0.0500187 0.0257729 0.0335449 -0.0240293 -0.202229 -0.880942
1.61 0.16 0.159981 0.154741 0.05 0.050019 0.0254883 0.0315818 -0.0328904 -0.190393 -0.891292
1.62 0.16 0.159981 0.155047 0.05 0.0500193 0.0251147 0.0297336 -0.0418713 -0.17925 -0.904888
1.63 0.16 0.159981 0.155336 0.05 0.0500198 0.0246504 0.0279935 -0.0510047 -0.168759 -0.921777
1.64 0.16 0.159981 0.155607 0.05 0.0500204 0.0240939 0.0263553 -0.0603236 -0.158881 -0.942019
1.65 0.16 0.15998 0.155863 0.05 0.0500211 0.0234432 0.024813 -0.0698621 -0.149583 -0.965674
1.66 0.16 0.15998 0.156104 0.05 0.0500214 0.0226959 0.0233609 -0.0796539 -0.140828 -0.992679
1.67 0.16 0.15998 0.156331 0.05 0.0500173 0.0218492 0.0219939 -0.089726 -0.132586 -1.02174
1.68 0.16 0.15998 0.156544 0.05 0.0499705 0.0209005 0.0207068 -0.100034 -0.124826 -1.0398
1.69 0.16 0.15998 0.156745 0.05 0.0495188 0.0198502 0.0194951 -0.109845 -0.117521 -0.922449
1.7 0.16 0.15998 0.156934 0.05 0.0452387 0.0187294 0.0183543 -0.111921 -0.110643 0.507265
1.71 0.16 0.15998 0.157112 0 0.00476801 0.0176375 0.0172802 -0.106269 -0.104167 0.623101
1.72 0.16 0.159979 0.15728 0 0.000487967 0.0166056 0.016269 -0.100143 -0.0980711 0.602017
1.73 0.16 0.159979 0.157438 0 3.63657e-05 0.0156337 0.015317 -0.0942913 -0.0923316 0.568401
1.74 0.16 0.159979 0.157587 0 -1.03141e-05 0.0147187 0.0144207 -0.0887728 -0.0869281 0.535297
1.75 0.16 0.159979 0.157727 0 -1.42339e-05 0.0138572 0.0135769 -0.0835764 -0.0818408 0.503977
1.76 0.16 0.159979 0.157858 0 -1.3701e-05 0.0130462 0.0127824 -0.0786842 -0.0770512 0.474474
1.77 0.16 0.159979 0.157982 0 -1.27629e-05 0.0122826 0.0120344 -0.0740783 -0.072542 0.446697
