time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.26 0.0989371 0.0988825 0.120394 0.0599268 0.0599213 0.033479 0.193911 -0.0243625 0.781637 -0.960764
1.27 0.0989371 0.0988806 0.122373 0.0599268 0.059922 0.0331872 0.202088 -0.0340233 0.85363 -0.9714
1.28 0.0989371 0.0988785 0.124438 0.0599268 0.0599229 0.0327981 0.210999 -0.0438081 0.92873 -0.985571
1.29 0.0989371 0.0988763 0.126595 0.0599268 0.0599239 0.0323105 0.220679 -0.0537526 1.00721 -1.00333
1.3 0.0989371 0.0988741 0.128854 0.0599268 0.059925 0.0317224 0.231162 -0.063893 1.08936 -1.02474
1.31 0.0989371 0.0988717 0.131222 0.0599268 0.0599262 0.0310318 0.242486 -0.0742659 1.17543 -1.04985
1.32 0.0989371 0.0988701 0.133707 0.0599268 0.0599268 0.0302362 0.25469 -0.0849079 1.26548 -1.07856
1.33 0.0989371 0.0988769 0.136318 0.0599268 0.0599213 0.0293327 0.267804 -0.095846 1.3572 -1.10905
1.34 0.0989371 0.0989643 0.139065 0.0599268 0.059857 0.0283185 0.28172 -0.107008 1.42611 -1.12334
1.35 0.0989371 0.0998145 0.141951 0.0599268 0.0592361 0.0271952 0.295041 -0.117376 1.23798 -0.950356
1.36 0.0989371 0.107878 0.144919 0.0599268 0.0533518 0.0260069 0.294108 -0.116988 -1.42462 1.02805
1.37 0.193143 0.184128 0.147785 -0.00881418 -0.00228818 0.0248913 0.278917 -0.105841 -1.61344 1.20132
1.38 0.193143 0.192192 0.150495 -0.00881418 -0.00817254 0.0238927 0.263121 -0.0938965 -1.54588 1.1876
1.39 0.193143 0.193042 0.15305 -0.00881418 -0.00879353 0.0230126 0.24811 -0.0821687 -1.45621 1.15796
1.4 0.193143 0.19313 0.15546 -0.00881418 -0.00885787 0.0222484 0.233985 -0.0707269 -1.36891 1.1304
1.41 0.193143 0.193137 0.157733 -0.00881418 -0.00886347 0.0215972 0.220709 -0.0595413 -1.28628 1.10672
1.42 0.193143 0.193135 0.159877 -0.00881418 -0.008863 0.0210568 0.208236 -0.0485724 -1.2083 1.08705
1.43 0.193143 0.193133 0.1619 -0.00881418 -0.00886202 0.0206252 0.196521 -0.0377805 -1.13471 1.07134
1.44 0.193143 0.193131 0.16381 -0.00881418 -0.00886112 0.0203008 0.185521 -0.0271262 -1.06526 1.05952
