time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.3 0.161066 0.160996 0.192101 0.0742639 0.0743069 0.0478846 0.227532 -0.0483043 1.13023 -0.959967
1.31 0.161066 0.160994 0.194435 0.0742639 0.0743057 0.0473532 0.239259 -0.0580002 1.21505 -0.979216
1.32 0.161066 0.160993 0.19689 0.0742639 0.0743041 0.0467239 0.251854 -0.0679054 1.30396 -1.00183
1.33 0.161066 0.161001 0.199475 0.0742639 0.0742972 0.0459944 0.265346 -0.0780454 1.39454 -1.02617
1.34 0.161066 0.161093 0.202199 0.0742639 0.0742375 0.0451624 0.279624 -0.0883564 1.46109 -1.03603
1.35 0.161066 0.161986 0.205065 0.0742639 0.0736769 0.0442297 0.293219 -0.0979238 1.25775 -0.877456
1.36 0.161066 0.170448 0.208013 0.0742639 0.0683799 0.0432363 0.291795 -0.0977823 -1.54244 0.905767
1.37 0.259926 0.250466 0.210851 0.0124027 0.0183069 0.0423064 0.275349 -0.0879313 -1.74681 1.06444
1.38 0.259926 0.258928 0.213518 0.0124027 0.01301 0.0414802 0.258203 -0.0773352 -1.68233 1.05477
1.39 0.259926 0.259821 0.216017 0.0124027 0.0124498 0.0407592 0.241817 -0.0669077 -1.59487 1.03073
1.4 0.259926 0.259913 0.218357 0.0124027 0.0123906 0.0401412 0.226292 -0.0567116 -1.51013 1.0085
1.41 0.259926 0.25992 0.220546 0.0124027 0.0123843 0.0396242 0.211589 -0.0467203 -1.43056 0.989746
1.42 0.259926 0.259919 0.222592 0.0124027 0.0123835 0.0392063 0.197655 -0.0368988 -1.35617 0.974569
1.43 0.259926 0.259917 0.224501 0.0124027 0.0123833 0.0388858 0.184441 -0.0272113 -1.28671 0.962934
1.44 0.259926 0.259916 0.226283 0.0124027 0.012383 0.0386617 0.171898 -0.0176226 -1.22193 0.954803
1.45 0.259926 0.259914 0.227942 0.0124027 0.0123827 0.0385332 0.15998 -0.00809782 -1.1616 0.950146
1.46 0.259926 0.259912 0.229484 0.0124027 0.0123823 0.0384997 0.148644 0.00139765 -1.1055 0.948946
1.47 0.259926 0.259911 0.230916 0.0124027 0.0123819 0.0385611 0.13785 0.0108984 -1.05342 0.951199
1.48 0.259926 0.25991 0.232243 0.0124027 0.0123813 0.0387178 0.127557 0.0204389 -1.00518 0.956913
1.49 0.259926 0.259908 0.233469 0.0124027 0.0123807 0.0389702 0.117728 0.030054 -0.960595 0.966108
1.5 0.259926 0.259907 0.234599 0.0124027 0.01238 0.0393192 0.108327 0.0397787 -0.919506 0.978819
1.51 0.259926 0.259906 0.235637 0.0124027 0.0123792 0.0397662 0.099321 0.0496482 -0.881763 0.995092
1.52 0.259926 0.259905 0.236586 0.0124027 0.0123784 0.0403128 0.0906761 0.0596986 -0.84723 1.01499
1.53 0.259926 0.259905 0.237451 0.0124027 0.0123774 0.0409609 0.082361 0.0699664 -0.81578 1.03857
1.54 0.259926 0.259904 0.238235 0.0124027 0.0123763 0.041713 0.0743456 0.080489 -0.7873 1.06594
1.55 0.259926 0.259903 0.238939 0.0124027 0.0123752 0.0425717 0.0666007 0.0913046 -0.761685 1.09719
1.56 0.259926 0.259903 0.239568 0.0124027 0.0123739 0.0435402 0.059098 0.102453 -0.738842 1.13242
1.57 0.259926 0.259903 0.240122 0.0124027 0.0123725 0.044622 0.0518104 0.113974 -0.718688 1.17178
1.58 0.259926 0.259902 0.240604 0.0124027 0.012371 0.045821 0.0447112 0.12591 -0.70115 1.21541
1.59 0.259926 0.259902 0.241017 0.0124027 0.0123694 0.0471417 0.0377746 0.138304 -0.686164 1.26346
1.6 0.259926 0.259902 0.24136 0.0124027 0.0123676 0.0485888 0.0309754 0.151202 -0.673675 1.3161
1.61 0.259926 0.259902 0.241637 0.0124027 0.0123657 0.0501676 0.0242889 0.16465 -0.663638 1.37354
1.62 0.259926 0.259902 0.241846 0.0124027 0.0123636 0.0518838 0.0176906 0.178698 -0.656017 1.43598
1.63 0.259926 0.259902 0.241991 0.0124027 0.0123614 0.0537437 0.0111566 0.193396 -0.650783 1.50364
1.64 0.259926 0.259902 0.24207 0.0124027 0.012359 0.055754 0.00466308 0.208798 -0.647916 1.57677
1.65 0.259926 0.259902 0.242084 0.0124027 0.0123566 0.0579222 -0.00181349 0.22496 -0.647398 1.65561
1.66 0.259926 0.259902 0.242033 0.0124027 0.012355 0.0602559 -0.0082962 0.241938 -0.649144 1.74009
1.67 0.259926 0.2599 0.241918 0.0124027 0.0123634 0.0627638 -0.0148038 0.259776 -0.652371 1.82739
1.68 0.259926 0.259873 0.241737 0.0124027 0.0124686 0.0654539 -0.0213138 0.278353 -0.649643 1.88802
1.69 0.259926 0.259617 0.241493 0.0124027 0.01349 0.0683277 -0.0274148 0.295996 -0.570543 1.64058
1.7 0.259926 0.257196 0.241204 0.0124027 0.0231741 0.0713161 -0.0290137 0.296308 0.250766 -1.57804
1.71 0.231642 0.234302 0.240928 0.12554 0.114748 0.0741961 -0.0261163 0.279292 0.328703 -1.82525
1.72 0.231642 0.231881 0.240683 0.12554 0.124432 0.0768988 -0.0228273 0.261345 0.329099 -1.76416
1.73 0.231642 0.231625 0.240471 0.12554 0.125454 0.0794255 -0.01957 0.244143 0.322365 -1.67618
1.74 0.231642 0.231599 0.240291 0.12554 0.125559 0.0817846 -0.0163785 0.227808 0.315923 -1.59078
1.75 0.231642 0.231596 0.240143 0.12554 0.125568 0.0839844 -0.0132462 0.212301 0.310539 -1.5108
1.76 0.231642 0.231596 0.240026 0.12554 0.125566 0.0860332 -0.0101622 0.197565 0.306276 -1.43627
1.77 0.231642 0.231597 0.23994 0.12554 0.125564 0.0879381 -0.00711515 0.183549 0.303126 -1.36697
1.78 0.231642 0.231597 0.239884 0.12554 0.125561 0.0897064 -0.00409411 0.170201 0.301081 -1.30265
1.79 0.231642 0.231597 0.239858 0.12554 0.125559 0.0913442 -0.00108805 0.157472 0.300131 -1.24307
1.8 0.231642 0.231597 0.239862 0.12554 0.125557 0.0928577 0.00191398 0.145317 0.300275 -1.18802
1.81 0.231642 0.231598 0.239896 0.12554 0.125555 0.0942523 0.00492291 0.13369 0.301511 -1.13729
1.82 0.231642 0.231598 0.239961 0.12554 0.125554 0.0955331 0.0079497 0.12255 0.303846 -1.0907
1.83 0.231642 0.231598 0.240055 0.12554 0.125552 0.0967048 0.0110054 0.111856 0.307286 -1.04808
1.84 0.231642 0.231598 0.240181 0.12554 0.125551 0.0977716 0.014101 0.10157 0.311846 -1.00927
1.85 0.231642 0.231598 0.240338 0.12554 0.12555 0.0987375 0.0172479 0.0916527 0.31754 -0.974143
1.86 0.231642 0.231598 0.240526 0.12554 0.125549 0.0996058 0.0204576 0.0820691 0.324391 -0.942559
1.87 0.231642 0.231598 0.240747 0.12554 0.125548 0.10038 0.0237417 0.0727843 0.332422 -0.914405
1.88 0.231642 0.231598 0.241001 0.12554 0.125547 0.101062 0.0271121 0.0637644 0.341664 -0.889581
1.89 0.231642 0.231598 0.241289 0.12554 0.125546 0.101656 0.0305812 0.0549765 0.352149 -0.867994
1.9 0.231642 0.231597 0.241613 0.12554 0.125546 0.102163 0.0341615 0.0463887 0.363917 -0.849567
1.91 0.231642 0.231597 0.241973 0.12554 0.125545 0.102584 0.0378661 0.0379697 0.377009 -0.834232
1.92 0.231642 0.231597 0.242371 0.12554 0.125545 0.102922 0.0417085 0.0296889 0.391474 -0.821934
1.93 0.231642 0.231596 0.242808 0.12554 0.125544 0.103178 0.0457027 0.0215161 0.407364 -0.812628
1.94 0.231642 0.231596 0.243286 0.12554 0.125544 0.103353 0.0498632 0.0134215 0.424737 -0.80628
1.95 0.231642 0.231596 0.243806 0.12554 0.125544 0.103447 0.0542052 0.00537581 0.443656 -0.802866
