tar_x(m) tar_y(m) tar_th(deg) vel_x(m/s) vel_y(m/s) cog_x(m) cog_y(m) L(0)R(1) STATE(0-2) ZMP_x(m) ZMP_y(m) ax0 ax1 ax2 ax3 ax4 ax5 ay0 ay1 ay2 ay3 ay4 ay5
0.06 0 0 -0.12 0 0.018 0 0 0 0 0.05 0.0168345 -0.112704 0.406204 -0.825509 1.12865 -0.616432 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 0.024 0 0 0 0 0.05 0.022839 -0.112344 0.298587 -0.434763 0.471971 -0.151606 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 0.030 0 0 0 0 0.05 0.0288435 -0.111983 0.190971 -0.0440177 -0.184704 0.31322 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 0.036 0 0 0 0 0.05 0.034848 -0.111622 0.0833548 0.346728 -0.841379 0.778046 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 0.042 0 0 0 0 0.05 0.0408525 -0.111262 -0.0242615 0.737473 -1.49805 1.24287 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.12 0 0.048 0 0 0 0 0.05 0.0468571 -0.110901 -0.131878 1.12822 -2.15473 1.7077 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 -0.012 0 0 0 0 0.05 -0.0127947 -0.0764768 0.712685 -2.13139 3.42081 -2.2669 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 -0.006 0 0 0 0 0.05 -0.00679019 -0.0761161 0.605068 -1.74064 2.76413 -1.80207 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 0.000 0 0 0 0 0.05 -0.000785686 -0.0757553 0.497452 -1.34989 2.10746 -1.33725 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
0.06 0 0 -0.08 0 0.006 0 0 0 0 0.05 0.00521882 -0.0753946 0.389836 -0.959149 1.45078 -0.872421 5.62315e-06 0.00169461 0.195168 -0.319911 0.755059 -0.00741478
