tar_x(m),tar_y(m),tar_th(deg),vel_x(m/s),vel_y(m/s),cog_x(m),cog_y(m),L(0)R(1),STATE(0-2),ZMP_x(m),ZMP_y(m),ZMP_th(deg),ax0,ax1,ax2,ax3,ax4,ax5,ay0,ay1,ay2,ay3,ay4,ay5
0.3,0,39,-0.16,-0.12,0.006,0,0,1,0.0514396,0.0587705,0.15708,0.00443915,-0.14933,1.09662,-2.65107,4.36513,-2.21305,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.012,0,0,1,0.0514396,0.0587705,0.15708,0.0104437,-0.148969,0.989001,-2.26032,3.70846,-1.74822,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.018,0,0,1,0.0514396,0.0587705,0.15708,0.0164482,-0.148608,0.881384,-1.86957,3.05178,-1.2834,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.024,0,0,1,0.0514396,0.0587705,0.15708,0.0224527,-0.148247,0.773768,-1.47883,2.39511,-0.818572,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.03,0,0,1,0.0514396,0.0587705,0.15708,0.0284572,-0.147887,0.666152,-1.08808,1.73843,-0.353747,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.036,0,0,1,0.0514396,0.0587705,0.15708,0.0344617,-0.147526,0.558536,-0.697338,1.08176,0.111079,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.042,0,0,1,0.0514396,0.0587705,0.15708,0.0404662,-0.147165,0.450919,-0.306593,0.425085,0.575905,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.048,0,0,1,0.0514396,0.0587705,0.15708,0.0464707,-0.146805,0.343303,0.0841526,-0.23159,1.04073,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.054,0,0,1,0.0514396,0.0587705,0.15708,0.0524752,-0.146444,0.235687,0.474898,-0.888265,1.50556,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
0.3,0,39,-0.16,-0.12,0.06,0,0,1,0.0514396,0.0587705,0.15708,0.0584797,-0.146083,0.12807,0.865644,-1.54494,1.97038,-0.00112945,-0.107172,0.248221,0.57579,-0.76027,1.8416
,,,,,,,,,,,,,,,,,,,,,,,
0.3,0,39,-0.12,-0.12,-0.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.3,0,39,-0.12,-0.12,-0.054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
