time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1.27 0.18 0.179942 0.192824 -0.05 -0.0501067 -0.0139603 0.167151 0.105691 0.468078 1.3132
1.28 0.18 0.179941 0.19452 -0.05 -0.0501033 -0.0128371 0.172141 0.119027 0.529743 1.3539
1.29 0.18 0.17994 0.196269 -0.05 -0.0501005 -0.0115784 0.177756 0.132794 0.593337 1.39955
1.3 0.18 0.179939 0.198077 -0.05 -0.050098 -0.0101796 0.184018 0.147043 0.65909 1.45029
1.31 0.18 0.179937 0.199952 -0.05 -0.0500958 -0.00863571 0.19095 0.161826 0.727222 1.50629
1.32 0.18 0.179936 0.201899 -0.05 -0.0500932 -0.00694112 0.198575 0.177195 0.797804 1.56745
1.33 0.18 0.179941 0.203926 -0.05 -0.0500818 -0.00508973 0.206911 0.193188 0.869423 1.6312
1.34 0.18 0.179996 0.206039 -0.05 -0.0499852 -0.00307562 0.215891 0.209701 0.926539 1.67146
1.35 0.18 0.180538 0.208242 -0.05 -0.049079 -0.000898903 0.224623 0.225256 0.820003 1.43943
1.36 0.18 0.185674 0.210502 -0.05 -0.0405161 0.00137799 0.224411 0.225359 -0.862419 -1.41881
1.37 0.24 0.234238 0.212701 0.05 0.0404278 0.00355677 0.215254 0.210011 -0.969108 -1.65075
1.38 0.24 0.239374 0.214806 0.05 0.0489904 0.00557502 0.205847 0.193706 -0.912299 -1.61033
1.39 0.24 0.239915 0.21682 0.05 0.0498959 0.00743262 0.197079 0.177922 -0.841143 -1.54631
1.4 0.24 0.239971 0.21875 0.05 0.0499916 0.00913556 0.189018 0.162767 -0.771179 -1.4848
1.41 0.24 0.239975 0.220603 0.05 0.0500016 0.0106899 0.181643 0.148201 -0.703824 -1.42836
1.42 0.24 0.239974 0.222385 0.05 0.0500026 0.0121014 0.174929 0.134174 -0.63901 -1.37709
1.43 0.24 0.239972 0.224103 0.05 0.0500028 0.013375 0.168851 0.120634 -0.57652 -1.33081
1.44 0.24 0.239971 0.225764 0.05 0.0500029 0.0145155 0.163388 0.107533 -0.516128 -1.28938
1.45 0.24 0.239969 0.227373 0.05 0.0500032 0.015527 0.158519 0.0948232 -0.457615 -1.25264
1.46 0.24 0.239968 0.228936 0.05 0.0500034 0.0164131 0.154227 0.0824577 -0.400767 -1.22046
1.47 0.24 0.239967 0.230459 0.05 0.0500038 0.0171772 0.150496 0.0703918 -0.345378 -1.19272
1.48 0.24 0.239965 0.231948 0.05 0.0500042 0.0178218 0.147313 0.0585817 -0.291246 -1.16931
1.49 0.24 0.239964 0.233408 0.05 0.0500047 0.0183495 0.144666 0.0469844 -0.238174 -1.15016
1.5 0.24 0.239963 0.234843 0.05 0.0500053 0.0187621 0.142546 0.0355576 -0.185968 -1.13519
1.51 0.24 0.239962 0.23626 0.05 0.0500059 0.0190611 0.140943 0.0242599 -0.134439 -1.12435
1.52 0.24 0.23996 0.237664 0.05 0.0500066 0.0192476 0.139854 0.0130501 -0.0833997 -1.11761
1.53 0.24 0.239959 0.239059 0.05 0.0500074 0.0193222 0.139274 0.0018874 -0.0326633 -1.11493
1.54 0.24 0.239958 0.240451 0.05 0.0500083 0.0192853 0.1392 -0.00926874 0.0179546 -1.1163
1.55 0.24 0.239957 0.241845 0.05 0.0500092 0.0191368 0.139633 -0.0204589 0.0686381 -1.12174
1.56 0.24 0.239956 0.243245 0.05 0.0500103 0.0188759 0.140574 -0.0317239 0.119572 -1.13126
1.57 0.24 0.239954 0.244658 0.05 0.0500114 0.0185019 0.142027 -0.0431047 0.170941 -1.14489
1.58 0.24 0.239953 0.246088 0.05 0.0500127 0.0180133 0.143996 -0.0546426 0.222933 -1.16269
1.59 0.24 0.239952 0.24754 0.05 0.050014 0.0174084 0.14649 -0.0663797 0.275737 -1.18472
1.6 0.24 0.23995 0.249019 0.05 0.0500154 0.0166849 0.149516 -0.0783586 0.329545 -1.21107
1.61 0.24 0.239949 0.250532 0.05 0.050017 0.0158402 0.153087 -0.090623 0.384553 -1.24182
1.62 0.24 0.239948 0.252083 0.05 0.0500187 0.0148713 0.157214 -0.103218 0.440962 -1.27709
1.63 0.24 0.239946 0.253678 0.05 0.0500205 0.0137746 0.161914 -0.116188 0.498976 -1.317
1.64 0.24 0.239945 0.255323 0.05 0.0500224 0.0125462 0.167203 -0.129582 0.558804 -1.36171
1.65 0.24 0.239943 0.257024 0.05 0.0500244 0.0111814 0.1731 -0.143447 0.620647 -1.41134
1.66 0.24 0.239942 0.258787 0.05 0.0500256 0.0096755 0.179626 -0.157832 0.684552 -1.46577
1.67 0.24 0.239946 0.260619 0.05 0.0500178 0.00802294 0.186794 -0.172773 0.74908 -1.52243
1.68 0.24 0.240002 0.262525 0.05 0.0499246 0.00621854 0.194533 -0.188161 0.798666 -1.55517
1.69 0.24 0.240543 0.264508 0.05 0.0490215 0.00426317 0.201947 -0.202513 0.684135 -1.31521
1.7 0.24 0.245679 0.266534 0.05 0.0404615 0.00222006 0.200334 -0.201332 -1.00678 1.55142
1.71 0.3 0.294243 0.268485 -0.05 -0.0404797 0.000288321 0.189687 -0.184614 -1.12248 1.79225
1.72 0.3 0.299379 0.270326 -0.05 -0.0490397 -0.00146872 0.178699 -0.166846 -1.07525 1.76123
1.73 0.3 0.29992 0.272061 -0.05 -0.049943 -0.00305002 0.168251 -0.149504 -1.01426 1.70717
1.74 0.3 0.299976 0.273693 -0.05 -0.0500365 -0.00446056 0.158405 -0.132687 -0.955091 1.65622
1.75 0.3 0.29998 0.275231 -0.05 -0.0500445 -0.00570537 0.149133 -0.116351 -0.899204 1.61096
1.76 0.3 0.299979 0.276678 -0.05 -0.0500437 -0.006789 0.140404 -0.100439 -0.846569 1.57153
1.77 0.3 0.299978 0.27804 -0.05 -0.0500422 -0.00771537 0.132186 -0.0848921 -0.797013 1.53783
1.78 0.3 0.299976 0.279323 -0.05 -0.0500409 -0.00848787 0.124449 -0.0696544 -0.750359 1.50972
