time(s) ref_x(m) zmp_x(m) cog_x(m) ref_y(m) zmp_y(m) cog_y(m) vel_x(m) vel_y(m) acc_x(m) acc_y(m)
1 0.06 0.0600087 0.0868294 0.05 0.0499591 0.00304025 0.21303 -0.204331 0.954805 -1.67185
1.01 0.06 0.0605504 0.0890056 0.05 0.0490544 0.000917243 0.222041 -0.21988 0.847278 -1.43792
1.02 0.06 0.0656861 0.0912404 0.05 0.0404929 -0.00130578 0.222097 -0.219958 -0.836035 1.42223
1.03 0.12 0.114251 0.0934177 -0.05 -0.0404497 -0.00343036 0.213199 -0.204567 -0.94352 1.6561
1.04 0.12 0.119386 0.0955035 -0.05 -0.049011 -0.00539386 0.204044 -0.188198 -0.887414 1.61762
1.05 0.12 0.119928 0.0975007 -0.05 -0.0499154 -0.007196 0.195523 -0.172332 -0.816869 1.55558
1.06 0.12 0.119983 0.0994163 -0.05 -0.05001 -0.00884253 0.187702 -0.157074 -0.747429 1.49608
1.07 0.12 0.119988 0.101257 -0.05 -0.050019 -0.0103394 0.180562 -0.142385 -0.680511 1.4417
1.08 0.12 0.119987 0.10303 -0.05 -0.0500191 -0.011692 0.174079 -0.128214 -0.616049 1.39253
1.09 0.12 0.119985 0.104741 -0.05 -0.0500183 -0.0129052 0.16823 -0.114509 -0.553827 1.34842
1.1 0.12 0.119984 0.106396 -0.05 -0.0500176 -0.0139835 0.162992 -0.101221 -0.493622 1.30922
1.11 0.12 0.119982 0.108003 -0.05 -0.050017 -0.0149309 0.158348 -0.0883011 -0.435212 1.27478
1.12 0.12 0.119981 0.109565 -0.05 -0.0500166 -0.0157506 0.15428 -0.0757023 -0.378387 1.24498
1.13 0.12 0.11998 0.11109 -0.05 -0.0500162 -0.0164458 0.150774 -0.0633788 -0.322939 1.21972
1.14 0.12 0.119978 0.112583 -0.05 -0.050016 -0.017019 0.147816 -0.0512857 -0.268666 1.19889
